_id,name,area_id,city_id
1047,相山区,340603,340600
1048,烈山区,340604,340600
1049,濉溪县,340621,340600
1050,市辖区,340701,340700
1051,铜官区,340705,340700
1052,义安区,340706,340700
1053,郊区,340711,340700
1054,枞阳县,340722,340700
1055,市辖区,340801,340800
1056,迎江区,340802,340800
1057,大观区,340803,340800
1058,宜秀区,340811,340800
1059,怀宁县,340822,340800
1060,潜山县,340824,340800
1061,太湖县,340825,340800
1062,宿松县,340826,340800
1063,望江县,340827,340800
1064,岳西县,340828,340800
1065,桐城市,340881,340800
1066,市辖区,341001,341000
1067,屯溪区,341002,341000
1068,黄山区,341003,341000
1069,徽州区,341004,341000
1070,歙县,341021,341000
1071,休宁县,341022,341000
1072,黟县,341023,341000
1073,祁门县,341024,341000
1074,市辖区,341101,341100
1075,琅琊区,341102,341100
1076,南谯区,341103,341100
1077,来安县,341122,341100
1078,全椒县,341124,341100
1079,定远县,341125,341100
1080,凤阳县,341126,341100
1081,天长市,341181,341100
1082,明光市,341182,341100
1083,市辖区,341201,341200
1084,颍州区,341202,341200
1085,颍东区,341203,341200
1086,颍泉区,341204,341200
1087,临泉县,341221,341200
1088,太和县,341222,341200
1089,阜南县,341225,341200
1090,颍上县,341226,341200
1091,界首市,341282,341200
1092,市辖区,341301,341300
1093,埇桥区,341302,341300
1094,砀山县,341321,341300
1095,萧县,341322,341300
1096,灵璧县,341323,341300
1097,泗县,341324,341300
1098,市辖区,341501,341500
1099,金安区,341502,341500
1100,裕安区,341503,341500
1101,叶集区,341504,341500
1102,霍邱县,341522,341500
1103,舒城县,341523,341500
1104,金寨县,341524,341500
1105,霍山县,341525,341500
1106,市辖区,341601,341600
1107,谯城区,341602,341600
1108,涡阳县,341621,341600
1109,蒙城县,341622,341600
1110,利辛县,341623,341600
1111,市辖区,341701,341700
1112,贵池区,341702,341700
1113,东至县,341721,341700
1114,石台县,341722,341700
1115,青阳县,341723,341700
1116,市辖区,341801,341800
1117,宣州区,341802,341800
1118,郎溪县,341821,341800
1119,广德县,341822,341800
1120,泾县,341823,341800
1121,绩溪县,341824,341800
1122,旌德县,341825,341800
1123,宁国市,341881,341800
1124,市辖区,350101,350100
1125,鼓楼区,350102,350100
1126,台江区,350103,350100
1127,仓山区,350104,350100
1128,马尾区,350105,350100
1129,晋安区,350111,350100
1130,闽侯县,350121,350100
1131,连江县,350122,350100
1132,罗源县,350123,350100
1133,闽清县,350124,350100
1134,永泰县,350125,350100
1135,平潭县,350128,350100
1136,福清市,350181,350100
1137,长乐市,350182,350100
1138,市辖区,350201,350200
1139,思明区,350203,350200
1140,海沧区,350205,350200
1141,湖里区,350206,350200
1142,集美区,350211,350200
1143,同安区,350212,350200
1144,翔安区,350213,350200
1145,市辖区,350301,350300
1146,城厢区,350302,350300
1147,涵江区,350303,350300
1148,荔城区,350304,350300
1149,秀屿区,350305,350300
1150,仙游县,350322,350300
1151,市辖区,350401,350400
1152,梅列区,350402,350400
1153,三元区,350403,350400
1154,明溪县,350421,350400
1155,清流县,350423,350400
1156,宁化县,350424,350400
1157,大田县,350425,350400
1158,尤溪县,350426,350400
1159,沙县,350427,350400
1160,将乐县,350428,350400
1161,泰宁县,350429,350400
1162,建宁县,350430,350400
1163,永安市,350481,350400
1164,市辖区,350501,350500
1165,鲤城区,350502,350500
1166,丰泽区,350503,350500
1167,洛江区,350504,350500
1168,泉港区,350505,350500
1169,惠安县,350521,350500
1170,安溪县,350524,350500
1171,永春县,350525,350500
1172,德化县,350526,350500
1173,金门县,350527,350500
1174,石狮市,350581,350500
1175,晋江市,350582,350500
1176,南安市,350583,350500
1177,市辖区,350601,350600
1178,芗城区,350602,350600
1179,龙文区,350603,350600
1180,云霄县,350622,350600
1181,漳浦县,350623,350600
1182,诏安县,350624,350600
1183,长泰县,350625,350600
1184,东山县,350626,350600
1185,南靖县,350627,350600
1186,平和县,350628,350600
1187,华安县,350629,350600
1188,龙海市,350681,350600
1189,市辖区,350701,350700
1190,延平区,350702,350700
1191,建阳区,350703,350700
1192,顺昌县,350721,350700
1193,浦城县,350722,350700
1194,光泽县,350723,350700
1195,松溪县,350724,350700
1196,政和县,350725,350700
1197,邵武市,350781,350700
1198,武夷山市,350782,350700
1199,建瓯市,350783,350700
1200,市辖区,350801,350800
1201,新罗区,350802,350800
1202,永定区,350803,350800
1203,长汀县,350821,350800
1204,上杭县,350823,350800
1205,武平县,350824,350800
1206,连城县,350825,350800
1207,漳平市,350881,350800
1208,市辖区,350901,350900
1209,蕉城区,350902,350900
1210,霞浦县,350921,350900
1211,古田县,350922,350900
1212,屏南县,350923,350900
1213,寿宁县,350924,350900
1214,周宁县,350925,350900
1215,柘荣县,350926,350900
1216,福安市,350981,350900
1217,福鼎市,350982,350900
1218,市辖区,360101,360100
1219,东湖区,360102,360100
1220,西湖区,360103,360100
1221,青云谱区,360104,360100
1222,湾里区,360105,360100
1223,青山湖区,360111,360100
1224,新建区,360112,360100
1225,南昌县,360121,360100
1226,安义县,360123,360100
1227,进贤县,360124,360100
1228,市辖区,360201,360200
1229,昌江区,360202,360200
1230,珠山区,360203,360200
1231,浮梁县,360222,360200
1232,乐平市,360281,360200
1233,市辖区,360301,360300
1234,安源区,360302,360300
1235,湘东区,360313,360300
1236,莲花县,360321,360300
1237,上栗县,360322,360300
1238,芦溪县,360323,360300
1239,市辖区,360401,360400
1240,濂溪区,360402,360400
1241,浔阳区,360403,360400
1242,九江县,360421,360400
1243,武宁县,360423,360400
1244,修水县,360424,360400
1245,永修县,360425,360400
1246,德安县,360426,360400
1247,都昌县,360428,360400
1248,湖口县,360429,360400
1249,彭泽县,360430,360400
1250,瑞昌市,360481,360400
1251,共青城市,360482,360400
1252,庐山市,360483,360400
1253,市辖区,360501,360500
1254,渝水区,360502,360500
1255,分宜县,360521,360500
1256,市辖区,360601,360600
1257,月湖区,360602,360600
1258,余江县,360622,360600
1259,贵溪市,360681,360600
1260,市辖区,360701,360700
1261,章贡区,360702,360700
1262,南康区,360703,360700
1263,赣县,360721,360700
1264,信丰县,360722,360700
1265,大余县,360723,360700
1266,上犹县,360724,360700
1267,崇义县,360725,360700
1268,安远县,360726,360700
1269,龙南县,360727,360700
1270,定南县,360728,360700
1271,全南县,360729,360700
1272,宁都县,360730,360700
1273,于都县,360731,360700
1274,兴国县,360732,360700
1275,会昌县,360733,360700
1276,寻乌县,360734,360700
1277,石城县,360735,360700
1278,瑞金市,360781,360700
1279,市辖区,360801,360800
1280,吉州区,360802,360800
1281,青原区,360803,360800
1282,吉安县,360821,360800
1283,吉水县,360822,360800
1284,峡江县,360823,360800
1285,新干县,360824,360800
1286,永丰县,360825,360800
1287,泰和县,360826,360800
1288,遂川县,360827,360800
1289,万安县,360828,360800
1290,安福县,360829,360800
1291,永新县,360830,360800
1292,井冈山市,360881,360800
1293,市辖区,360901,360900
1294,袁州区,360902,360900
1295,奉新县,360921,360900
1296,万载县,360922,360900
1297,上高县,360923,360900
1298,宜丰县,360924,360900
1299,靖安县,360925,360900
1300,铜鼓县,360926,360900
1301,丰城市,360981,360900
1302,樟树市,360982,360900
1303,高安市,360983,360900
1304,市辖区,361001,361000
1305,临川区,361002,361000
1306,南城县,361021,361000
1307,黎川县,361022,361000
1308,南丰县,361023,361000
1309,崇仁县,361024,361000
1310,乐安县,361025,361000
1311,宜黄县,361026,361000
1312,金溪县,361027,361000
1313,资溪县,361028,361000
1314,东乡县,361029,361000
1315,广昌县,361030,361000
1316,市辖区,361101,361100
1317,信州区,361102,361100
1318,广丰区,361103,361100
1319,上饶县,361121,361100
1320,玉山县,361123,361100
1321,铅山县,361124,361100
1322,横峰县,361125,361100
1323,弋阳县,361126,361100
1324,余干县,361127,361100
1325,鄱阳县,361128,361100
1326,万年县,361129,361100
1327,婺源县,361130,361100
1328,德兴市,361181,361100
1329,市辖区,370101,370100
1330,历下区,370102,370100
1331,市中区,370103,370100
1332,槐荫区,370104,370100
1333,天桥区,370105,370100
1334,历城区,370112,370100
1335,长清区,370113,370100
1336,平阴县,370124,370100
1337,济阳县,370125,370100
1338,商河县,370126,370100
1339,章丘市,370181,370100
1340,市辖区,370201,370200
1341,市南区,370202,370200
1342,市北区,370203,370200
1343,黄岛区,370211,370200
1344,崂山区,370212,370200
1345,李沧区,370213,370200
1346,城阳区,370214,370200
1347,胶州市,370281,370200
1348,即墨市,370282,370200
1349,平度市,370283,370200
1350,莱西市,370285,370200
1351,市辖区,370301,370300
1352,淄川区,370302,370300
1353,张店区,370303,370300
1354,博山区,370304,370300
1355,临淄区,370305,370300
1356,周村区,370306,370300
1357,桓台县,370321,370300
1358,高青县,370322,370300
1359,沂源县,370323,370300
1360,市辖区,370401,370400
1361,市中区,370402,370400
1362,薛城区,370403,370400
1363,峄城区,370404,370400
1364,台儿庄区,370405,370400
1365,山亭区,370406,370400
1366,滕州市,370481,370400
1367,市辖区,370501,370500
1368,东营区,370502,370500
1369,河口区,370503,370500
1370,垦利区,370505,370500
1371,利津县,370522,370500
1372,广饶县,370523,370500
1373,市辖区,370601,370600
1374,芝罘区,370602,370600
1375,福山区,370611,370600
1376,牟平区,370612,370600
1377,莱山区,370613,370600
1378,长岛县,370634,370600
1379,龙口市,370681,370600
1380,莱阳市,370682,370600
1381,莱州市,370683,370600
1382,蓬莱市,370684,370600
1383,招远市,370685,370600
1384,栖霞市,370686,370600
1385,海阳市,370687,370600
1386,市辖区,370701,370700
1387,潍城区,370702,370700
1388,寒亭区,370703,370700
1389,坊子区,370704,370700
1390,奎文区,370705,370700
1391,临朐县,370724,370700
1392,昌乐县,370725,370700
1393,青州市,370781,370700
1394,诸城市,370782,370700
1395,寿光市,370783,370700
1396,安丘市,370784,370700
1397,高密市,370785,370700
1398,昌邑市,370786,370700
1399,市辖区,370801,370800
1400,任城区,370811,370800
1401,兖州区,370812,370800
1402,微山县,370826,370800
1403,鱼台县,370827,370800
1404,金乡县,370828,370800
1405,嘉祥县,370829,370800
1406,汶上县,370830,370800
1407,泗水县,370831,370800
1408,梁山县,370832,370800
1409,曲阜市,370881,370800
1410,邹城市,370883,370800
1411,市辖区,370901,370900
1412,泰山区,370902,370900
1413,岱岳区,370911,370900
1414,宁阳县,370921,370900
1415,东平县,370923,370900
1416,新泰市,370982,370900
1417,肥城市,370983,370900
1418,市辖区,371001,371000
1419,环翠区,371002,371000
1420,文登区,371003,371000
1421,荣成市,371082,371000
1422,乳山市,371083,371000
1423,市辖区,371101,371100
1424,东港区,371102,371100
1425,岚山区,371103,371100
1426,五莲县,371121,371100
1427,莒县,371122,371100
1428,市辖区,371201,371200
1429,莱城区,371202,371200
1430,钢城区,371203,371200
1431,市辖区,371301,371300
1432,兰山区,371302,371300
1433,罗庄区,371311,371300
1434,河东区,371312,371300
1435,沂南县,371321,371300
1436,郯城县,371322,371300
1437,沂水县,371323,371300
1438,兰陵县,371324,371300
1439,费县,371325,371300
1440,平邑县,371326,371300
1441,莒南县,371327,371300
1442,蒙阴县,371328,371300
1443,临沭县,371329,371300
1444,市辖区,371401,371400
1445,德城区,371402,371400
1446,陵城区,371403,371400
1447,宁津县,371422,371400
1448,庆云县,371423,371400
1449,临邑县,371424,371400
1450,齐河县,371425,371400
1451,平原县,371426,371400
1452,夏津县,371427,371400
1453,武城县,371428,371400
1454,乐陵市,371481,371400
1455,禹城市,371482,371400
1456,市辖区,371501,371500
1457,东昌府区,371502,371500
1458,阳谷县,371521,371500
1459,莘县,371522,371500
1460,茌平县,371523,371500
1461,东阿县,371524,371500
1462,冠县,371525,371500
1463,高唐县,371526,371500
1464,临清市,371581,371500
1465,市辖区,371601,371600
1466,滨城区,371602,371600
1467,沾化区,371603,371600
1468,惠民县,371621,371600
1469,阳信县,371622,371600
1470,无棣县,371623,371600
1471,博兴县,371625,371600
1472,邹平县,371626,371600
1473,市辖区,371701,371700
1474,牡丹区,371702,371700
1475,定陶区,371703,371700
1476,曹县,371721,371700
1477,单县,371722,371700
1478,成武县,371723,371700
1479,巨野县,371724,371700
1480,郓城县,371725,371700
1481,鄄城县,371726,371700
1482,东明县,371728,371700
1483,市辖区,410101,410100
1484,中原区,410102,410100
1485,二七区,410103,410100
1486,管城回族区,410104,410100
1487,金水区,410105,410100
1488,上街区,410106,410100
1489,惠济区,410108,410100
1490,中牟县,410122,410100
1491,巩义市,410181,410100
1492,荥阳市,410182,410100
1493,新密市,410183,410100
1494,新郑市,410184,410100
1495,登封市,410185,410100
1496,市辖区,410201,410200
1497,龙亭区,410202,410200
1498,顺河回族区,410203,410200
1499,鼓楼区,410204,410200
1500,禹王台区,410205,410200
1501,金明区,410211,410200
1502,祥符区,410212,410200
1503,杞县,410221,410200
1504,通许县,410222,410200
1505,尉氏县,410223,410200
1506,兰考县,410225,410200
1507,市辖区,410301,410300
1508,老城区,410302,410300
1509,西工区,410303,410300
1510,瀍河回族区,410304,410300
1511,涧西区,410305,410300
1512,吉利区,410306,410300
1513,洛龙区,410311,410300
1514,孟津县,410322,410300
1515,新安县,410323,410300
1516,栾川县,410324,410300
1517,嵩县,410325,410300
1518,汝阳县,410326,410300
1519,宜阳县,410327,410300
1520,洛宁县,410328,410300
1521,伊川县,410329,410300
1522,偃师市,410381,410300
1523,市辖区,410401,410400
1524,新华区,410402,410400
1525,卫东区,410403,410400
1526,石龙区,410404,410400
1527,湛河区,410411,410400
1528,宝丰县,410421,410400
1529,叶县,410422,410400
1530,鲁山县,410423,410400
1531,郏县,410425,410400
1532,舞钢市,410481,410400
1533,汝州市,410482,410400
1534,市辖区,410501,410500
1535,文峰区,410502,410500
1536,北关区,410503,410500
1537,殷都区,410505,410500
1538,龙安区,410506,410500
1539,安阳县,410522,410500
1540,汤阴县,410523,410500
1541,滑县,410526,410500
1542,内黄县,410527,410500
1543,林州市,410581,410500
1544,市辖区,410601,410600
1545,鹤山区,410602,410600
1546,山城区,410603,410600
1547,淇滨区,410611,410600
1548,浚县,410621,410600
1549,淇县,410622,410600
1550,市辖区,410701,410700
1551,红旗区,410702,410700
1552,卫滨区,410703,410700
1553,凤泉区,410704,410700
1554,牧野区,410711,410700
1555,新乡县,410721,410700
1556,获嘉县,410724,410700
1557,原阳县,410725,410700
1558,延津县,410726,410700
1559,封丘县,410727,410700
1560,长垣县,410728,410700
1561,卫辉市,410781,410700
1562,辉县市,410782,410700
1563,市辖区,410801,410800
1564,解放区,410802,410800
1565,中站区,410803,410800
1566,马村区,410804,410800
1567,山阳区,410811,410800
1568,修武县,410821,410800
1569,博爱县,410822,410800
1570,武陟县,410823,410800
1571,温县,410825,410800
1572,沁阳市,410882,410800
1573,孟州市,410883,410800
1574,市辖区,410901,410900
1575,华龙区,410902,410900
1576,清丰县,410922,410900
1577,南乐县,410923,410900
1578,范县,410926,410900
1579,台前县,410927,410900
1580,濮阳县,410928,410900
1581,市辖区,411001,411000
1582,魏都区,411002,411000
1583,许昌县,411023,411000
1584,鄢陵县,411024,411000
1585,襄城县,411025,411000
1586,禹州市,411081,411000
1587,长葛市,411082,411000
1588,市辖区,411101,411100
1589,源汇区,411102,411100
1590,郾城区,411103,411100
1591,召陵区,411104,411100
1592,舞阳县,411121,411100
1593,临颍县,411122,411100
1594,市辖区,411201,411200
1595,湖滨区,411202,411200
1596,陕州区,411203,411200
1597,渑池县,411221,411200
1598,卢氏县,411224,411200
1599,义马市,411281,411200
1600,灵宝市,411282,411200
1601,市辖区,411301,411300
1602,宛城区,411302,411300
1603,卧龙区,411303,411300
1604,南召县,411321,411300
1605,方城县,411322,411300
1606,西峡县,411323,411300
1607,镇平县,411324,411300
1608,内乡县,411325,411300
1609,淅川县,411326,411300
1610,社旗县,411327,411300
1611,唐河县,411328,411300
1612,新野县,411329,411300
1613,桐柏县,411330,411300
1614,邓州市,411381,411300
1615,市辖区,411401,411400
1616,梁园区,411402,411400
1617,睢阳区,411403,411400
1618,民权县,411421,411400
1619,睢县,411422,411400
1620,宁陵县,411423,411400
1621,柘城县,411424,411400
1622,虞城县,411425,411400
1623,夏邑县,411426,411400
1624,永城市,411481,411400
1625,市辖区,411501,411500
1626,浉河区,411502,411500
1627,平桥区,411503,411500
1628,罗山县,411521,411500
1629,光山县,411522,411500
1630,新县,411523,411500
1631,商城县,411524,411500
1632,固始县,411525,411500
1633,潢川县,411526,411500
1634,淮滨县,411527,411500
1635,息县,411528,411500
1636,市辖区,411601,411600
1637,川汇区,411602,411600
1638,扶沟县,411621,411600
1639,西华县,411622,411600
1640,商水县,411623,411600
1641,沈丘县,411624,411600
1642,郸城县,411625,411600
1643,淮阳县,411626,411600
1644,太康县,411627,411600
1645,鹿邑县,411628,411600
1646,项城市,411681,411600
1647,市辖区,411701,411700
1648,驿城区,411702,411700
1649,西平县,411721,411700
1650,上蔡县,411722,411700
1651,平舆县,411723,411700
1652,正阳县,411724,411700
1653,确山县,411725,411700
1654,泌阳县,411726,411700
1655,汝南县,411727,411700
1656,遂平县,411728,411700
1657,新蔡县,411729,411700
1658,济源市,419001,419000
1659,市辖区,420101,420100
1660,江岸区,420102,420100
1661,江汉区,420103,420100
1662,硚口区,420104,420100
1663,汉阳区,420105,420100
1664,武昌区,420106,420100
1665,青山区,420107,420100
1666,洪山区,420111,420100
1667,东西湖区,420112,420100
1668,汉南区,420113,420100
1669,蔡甸区,420114,420100
1670,江夏区,420115,420100
1671,黄陂区,420116,420100
1672,新洲区,420117,420100
1673,市辖区,420201,420200
1674,黄石港区,420202,420200
1675,西塞山区,420203,420200
1676,下陆区,420204,420200
1677,铁山区,420205,420200
1678,阳新县,420222,420200
1679,大冶市,420281,420200
1680,市辖区,420301,420300
1681,茅箭区,420302,420300
1682,张湾区,420303,420300
1683,郧阳区,420304,420300
1684,郧西县,420322,420300
1685,竹山县,420323,420300
1686,竹溪县,420324,420300
1687,房县,420325,420300
1688,丹江口市,420381,420300
1689,市辖区,420501,420500
1690,西陵区,420502,420500
1691,伍家岗区,420503,420500
1692,点军区,420504,420500
1693,猇亭区,420505,420500
1694,夷陵区,420506,420500
1695,远安县,420525,420500
1696,兴山县,420526,420500
1697,秭归县,420527,420500
1698,长阳土家族自治县,420528,420500
1699,五峰土家族自治县,420529,420500
1700,宜都市,420581,420500
1701,当阳市,420582,420500
1702,枝江市,420583,420500
1703,市辖区,420601,420600
1704,襄城区,420602,420600
1705,樊城区,420606,420600
1706,襄州区,420607,420600
1707,南漳县,420624,420600
1708,谷城县,420625,420600
1709,保康县,420626,420600
1710,老河口市,420682,420600
1711,枣阳市,420683,420600
1712,宜城市,420684,420600
1713,市辖区,420701,420700
1714,梁子湖区,420702,420700
1715,华容区,420703,420700
1716,鄂城区,420704,420700
1717,市辖区,420801,420800
1718,东宝区,420802,420800
1719,掇刀区,420804,420800
1720,京山县,420821,420800
1721,沙洋县,420822,420800
1722,钟祥市,420881,420800
1723,市辖区,420901,420900
1724,孝南区,420902,420900
1725,孝昌县,420921,420900
1726,大悟县,420922,420900
1727,云梦县,420923,420900
1728,应城市,420981,420900
1729,安陆市,420982,420900
1730,汉川市,420984,420900
1731,市辖区,421001,421000
1732,沙市区,421002,421000
1733,荆州区,421003,421000
1734,公安县,421022,421000
1735,监利县,421023,421000
1736,江陵县,421024,421000
1737,石首市,421081,421000
1738,洪湖市,421083,421000
1739,松滋市,421087,421000
1740,市辖区,421101,421100
1741,黄州区,421102,421100
1742,团风县,421121,421100
1743,红安县,421122,421100
1744,罗田县,421123,421100
1745,英山县,421124,421100
1746,浠水县,421125,421100
1747,蕲春县,421126,421100
1748,黄梅县,421127,421100
1749,麻城市,421181,421100
1750,武穴市,421182,421100
1751,市辖区,421201,421200
1752,咸安区,421202,421200
1753,嘉鱼县,421221,421200
1754,通城县,421222,421200
1755,崇阳县,421223,421200
1756,通山县,421224,421200
1757,赤壁市,421281,421200
1758,市辖区,421301,421300
1759,曾都区,421303,421300
1760,随县,421321,421300
1761,广水市,421381,421300
1762,恩施市,422801,422800
1763,利川市,422802,422800
1764,建始县,422822,422800
1765,巴东县,422823,422800
1766,宣恩县,422825,422800
1767,咸丰县,422826,422800
1768,来凤县,422827,422800
1769,鹤峰县,422828,422800
1770,仙桃市,429004,429000
1771,潜江市,429005,429000
1772,天门市,429006,429000
1773,神农架林区,429021,429000
1774,市辖区,430101,430100
1775,芙蓉区,430102,430100
1776,天心区,430103,430100
1777,岳麓区,430104,430100
1778,开福区,430105,430100
1779,雨花区,430111,430100
1780,望城区,430112,430100
1781,长沙县,430121,430100
1782,宁乡县,430124,430100
1783,浏阳市,430181,430100
1784,市辖区,430201,430200
1785,荷塘区,430202,430200
1786,芦淞区,430203,430200
1787,石峰区,430204,430200
1788,天元区,430211,430200
1789,株洲县,430221,430200
1790,攸县,430223,430200
1791,茶陵县,430224,430200
1792,炎陵县,430225,430200
1793,醴陵市,430281,430200
1794,市辖区,430301,430300
1795,雨湖区,430302,430300
1796,岳塘区,430304,430300
1797,湘潭县,430321,430300
1798,湘乡市,430381,430300
1799,韶山市,430382,430300
1800,市辖区,430401,430400
1801,珠晖区,430405,430400
1802,雁峰区,430406,430400
1803,石鼓区,430407,430400
1804,蒸湘区,430408,430400
1805,南岳区,430412,430400
1806,衡阳县,430421,430400
1807,衡南县,430422,430400
1808,衡山县,430423,430400
1809,衡东县,430424,430400
1810,祁东县,430426,430400
1811,耒阳市,430481,430400
1812,常宁市,430482,430400
1813,市辖区,430501,430500
1814,双清区,430502,430500
1815,大祥区,430503,430500
1816,北塔区,430511,430500
1817,邵东县,430521,430500
1818,新邵县,430522,430500
1819,邵阳县,430523,430500
1820,隆回县,430524,430500
1821,洞口县,430525,430500
1822,绥宁县,430527,430500
1823,新宁县,430528,430500
1824,城步苗族自治县,430529,430500
1825,武冈市,430581,430500
1826,市辖区,430601,430600
1827,岳阳楼区,430602,430600
1828,云溪区,430603,430600
1829,君山区,430611,430600
1830,岳阳县,430621,430600
1831,华容县,430623,430600
1832,湘阴县,430624,430600
1833,平江县,430626,430600
1834,汨罗市,430681,430600
1835,临湘市,430682,430600
1836,市辖区,430701,430700
1837,武陵区,430702,430700
1838,鼎城区,430703,430700
1839,安乡县,430721,430700
1840,汉寿县,430722,430700
1841,澧县,430723,430700
1842,临澧县,430724,430700
1843,桃源县,430725,430700
1844,石门县,430726,430700
1845,津市市,430781,430700
1846,市辖区,430801,430800
1847,永定区,430802,430800
1848,武陵源区,430811,430800
1849,慈利县,430821,430800
1850,桑植县,430822,430800
1851,市辖区,430901,430900
1852,资阳区,430902,430900
1853,赫山区,430903,430900
1854,南县,430921,430900
1855,桃江县,430922,430900
1856,安化县,430923,430900
1857,沅江市,430981,430900
1858,市辖区,431001,431000
1859,北湖区,431002,431000
1860,苏仙区,431003,431000
1861,桂阳县,431021,431000
1862,宜章县,431022,431000
1863,永兴县,431023,431000
1864,嘉禾县,431024,431000
1865,临武县,431025,431000
1866,汝城县,431026,431000
1867,桂东县,431027,431000
1868,安仁县,431028,431000
1869,资兴市,431081,431000
1870,市辖区,431101,431100
1871,零陵区,431102,431100
1872,冷水滩区,431103,431100
1873,祁阳县,431121,431100
1874,东安县,431122,431100
1875,双牌县,431123,431100
1876,道县,431124,431100
1877,江永县,431125,431100
1878,宁远县,431126,431100
1879,蓝山县,431127,431100
1880,新田县,431128,431100
1881,江华瑶族自治县,431129,431100
1882,市辖区,431201,431200
1883,鹤城区,431202,431200
1884,中方县,431221,431200
1885,沅陵县,431222,431200
1886,辰溪县,431223,431200
1887,溆浦县,431224,431200
1888,会同县,431225,431200
1889,麻阳苗族自治县,431226,431200
1890,新晃侗族自治县,431227,431200
1891,芷江侗族自治县,431228,431200
1892,靖州苗族侗族自治县,431229,431200
1893,通道侗族自治县,431230,431200
1894,洪江市,431281,431200
1895,市辖区,431301,431300
1896,娄星区,431302,431300
1897,双峰县,431321,431300
1898,新化县,431322,431300
1899,冷水江市,431381,431300
1900,涟源市,431382,431300
1901,吉首市,433101,433100
1902,泸溪县,433122,433100
1903,凤凰县,433123,433100
1904,花垣县,433124,433100
1905,保靖县,433125,433100
1906,古丈县,433126,433100
1907,永顺县,433127,433100
1908,龙山县,433130,433100
1909,市辖区,440101,440100
1910,荔湾区,440103,440100
1911,越秀区,440104,440100
1912,海珠区,440105,440100
1913,天河区,440106,440100
1914,白云区,440111,440100
1915,黄埔区,440112,440100
1916,番禺区,440113,440100
1917,花都区,440114,440100
1918,南沙区,440115,440100
1919,从化区,440117,440100
1920,增城区,440118,440100
1921,市辖区,440201,440200
1922,武江区,440203,440200
1923,浈江区,440204,440200
1924,曲江区,440205,440200
1925,始兴县,440222,440200
1926,仁化县,440224,440200
1927,翁源县,440229,440200
1928,乳源瑶族自治县,440232,440200
1929,新丰县,440233,440200
1930,乐昌市,440281,440200
1931,南雄市,440282,440200
1932,市辖区,440301,440300
1933,罗湖区,440303,440300
1934,福田区,440304,440300
1935,南山区,440305,440300
1936,宝安区,440306,440300
1937,龙岗区,440307,440300
1938,盐田区,440308,440300
1939,市辖区,440401,440400
1940,香洲区,440402,440400
1941,斗门区,440403,440400
1942,金湾区,440404,440400
1943,市辖区,440501,440500
1944,龙湖区,440507,440500
1945,金平区,440511,440500
1946,濠江区,440512,440500
1947,潮阳区,440513,440500
1948,潮南区,440514,440500
1949,澄海区,440515,440500
1950,南澳县,440523,440500
